tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt8737614	movie	Majiji	Majili	0	2019	\N	154	Drama,Romance

tt1734433	movie	Eden	Eden	0	2012	\N	98	Crime,Drama

tt0277171	movie	My Dinner with Jimi	My Dinner with Jimi	0	2003	\N	90	Comedy,Drama,Music

tt0833998	movie	Three Shades of Black	Three Shades of Black	0	2003	\N	90	Horror,Thriller

tt1131743	movie	Necrosis	Necrosis	0	2009	\N	90	Horror,Thriller

tt0120002	movie	Reine & Mimmi i fjällen!	Reine & Mimmi i fjällen!	0	1997	\N	98	Comedy

tt0166104	movie	Blood of His Own	Blood of His Own	0	1998	\N	\N	\N

tt1001386	movie	Música nocturna	Música nocturna	0	2007	\N	83	\N

tt7524558	movie	A Mulher do Meu Marido	A Mulher do Meu Marido	0	2019	\N	95	Comedy,Romance

tt7827542	movie	Hamlet 360	Hamlet 360	0	2017	\N	90	Drama

tt2285595	movie	My Blackberry Girlfriend	My Blackberry Girlfriend	0	2011	\N	83	Comedy,Drama

tt1052353	movie	Sagan	Sagan	0	2008	\N	180	Biography

tt0123302	movie	Tokyo biyori	Tokyo biyori	0	1997	\N	121	Drama

tt6233882	movie	Behind the Blue Door	Za niebieskimi drzwiami	0	2016	\N	99	Adventure,Family,Fantasy

tt1954666	movie	Monopoly the Game of Money	Monopoly the Game of Money	0	2012	\N	\N	Thriller

tt5161088	movie	Our Journey Home	Our Journey Home	0	2015	\N	55	Documentary

tt10809264	movie	Ginkô lady: Ecchi ni iyashite	Ginkô lady: Ecchi ni iyashite	0	2007	\N	59	\N

tt0248001	movie	Waiting for the Messiah	Esperando al mesías	0	2000	\N	98	Comedy,Drama

tt6900058	movie	Milice 2	Milice 2	0	2017	\N	89	Comedy

tt0436986	movie	Zoop in Afrika	Zoop in Afrika	0	2005	\N	85	Adventure,Comedy,Drama

tt7269184	movie	Beverly Hills Bandits	Beverly Hills Bandits	0	2018	\N	90	Comedy

tt0468045	movie	Los mánagers	Los mánagers	0	2006	\N	97	Comedy

tt0437065	movie	AmerAsian	AmerAsian	0	2009	\N	103	Drama,Romance,Sport

tt10387748	movie	Meet Your Tooth Fairy	Meet Your Tooth Fairy	0	2018	\N	\N	Animation,Fantasy

tt0452645	movie	Madness in the First Degree	Madness in the First Degree	0	2008	\N	\N	Action,Adventure,Fantasy

tt1276121	movie	Who Killed Chea Vichea?	Who Killed Chea Vichea?	0	2011	\N	56	Documentary

tt0165403	movie	A Night on the Water	A Night on the Water	0	1998	\N	100	Drama,Romance

tt2313299	movie	Shelter Me	Shelter Me	0	2012	\N	57	Documentary

tt0374546	movie	Spring, Summer, Fall, Winter... and Spring	Bom yeoreum gaeul gyeoul geurigo bom	0	2003	\N	103	Drama,Romance

tt6185618	movie	Disposable	Disposable	0	2017	\N	80	Thriller

tt7942742	movie	Her Smell	Her Smell	0	2018	\N	136	Drama,Music

tt7997042	movie	It Comes	Kuru	0	2018	\N	135	Drama,Horror,Mystery

tt1110223	movie	When Life Was Good	When Life Was Good	0	2008	\N	86	Comedy,Drama

tt1832973	movie	Gehenna	Gehenna	0	2011	\N	\N	Horror

tt1798224	movie	Les aventures de Philibert, capitaine puceau	Les aventures de Philibert, capitaine puceau	0	2011	\N	103	Adventure,Comedy

tt1552640	movie	Tume Hi Sathi Mora	Tume Hi Sathi Mora	0	2009	\N	\N	Drama,Family,Musical

tt8095860	movie	By the Grace of God	Grâce à Dieu	0	2018	\N	137	Crime,Drama

tt2098781	movie	Pieces of Talent	Pieces of Talent	0	2014	\N	95	Horror,Thriller

tt0404969	movie	Franky Banderas	Franky Banderas	0	2004	\N	\N	Comedy

tt3068324	movie	O Calor da Pele	O Calor da Pele	0	1993	\N	91	Drama

tt2110467	movie	Xiaolin Xiaoli	Xiaolin Xiaoli	0	2007	\N	108	Drama

tt0479519	movie	Promise Me This	Zavet	0	2007	\N	137	Comedy,Romance

tt2361317	movie	Live by Night	Live by Night	0	2016	\N	129	Action,Crime,Drama

tt2102288	movie	Break	Break	0	2011	\N	89	Comedy,Drama

tt0379843	movie	Kahit sa bala kakapit ako	Kahit sa bala kakapit ako	0	1997	\N	\N	Action

tt3667296	movie	What Love Will Make You Do	What Love Will Make You Do	0	2015	\N	\N	Comedy,Drama,Romance

tt2265171	movie	The Raid 2	Serbuan Maut 2: Berandal	0	2014	\N	150	Action,Crime,Thriller

tt0466103	movie	Pyl	Pyl	0	2005	\N	107	Comedy,Drama,Sci-Fi

tt0495842	movie	Hinagon	Hinagon	0	2005	\N	121	Drama

tt6236198	movie	Executor	Executor	0	2017	\N	93	Action,Drama

tt3415566	movie	123	123	0	2002	\N	127	Comedy

tt9124428	movie	Champion	Bizim Için Sampiyon	0	2018	\N	130	Drama,Romance,Sport

tt4154558	movie	The Couple	The Couple	0	2014	\N	\N	Horror

tt10768094	movie	Baklövés	Baklövés	0	2020	\N	\N	Crime

tt1392889	movie	Kailashey Kelenkari	Kailashey Kelenkari	0	2007	\N	\N	Thriller

tt0167273	movie	Mad Scientist 2000	Mad Scientist 2000	0	1998	\N	\N	\N

tt10403970	movie	Booster	Booster	0	2020	\N	\N	Comedy

tt7802124	movie	The Pitts Circus Family	The Pitts Circus Family	0	2017	\N	87	Comedy

tt3169736	movie	Two Very Long Days	Two Very Long Days	0	2014	\N	90	Drama

tt6295110	movie	Wine Tasting	Wine Tasting	0	2017	\N	90	Drama

tt5220252	movie	Double Play	Double Play	0	2017	\N	130	Drama

tt0416712	movie	Elaan	Elaan	0	2005	\N	159	Action,Thriller

tt5761022	movie	Oh My Zombie!	Oh My Zombie!	0	2016	\N	90	Comedy,Horror

tt3622134	movie	Rumbling	Burácení	0	2015	\N	91	Adventure,Drama,Romance

tt9310544	movie	Afterlife	Hiernamaals	0	2019	\N	93	Adventure,Drama,Family

tt0880648	movie	Shuttle	Shuttle	0	2008	\N	107	Crime,Drama,Mystery

tt0915457	movie	Falco - Verdammt, wir leben noch!	Falco - Verdammt, wir leben noch!	0	2008	\N	109	Biography,Drama,Music

tt4197632	movie	Hamlet	Hamlet	0	2015	\N	184	Drama

tt2280964	movie	Real	Riaru: Kanzen naru kubinagaryû no hi	0	2013	\N	127	Drama,Sci-Fi

tt1042499	movie	Filth and Wisdom	Filth and Wisdom	0	2008	\N	84	Comedy,Drama,Music

tt4717194	movie	Wizard School	Sihirbazlik Okulunda Bir Türk	0	2015	\N	91	Comedy

tt2993848	movie	Iceman: The Time Traveller	Bing feng: Yong heng zhi men	0	2018	\N	104	Action,Comedy,History

tt0140462	movie	Poolboy	Poolboy	0	1996	\N	\N	\N

tt0237534	movie	Brotherhood of the Wolf	Le pacte des loups	0	2001	\N	142	Action,Adventure,Drama

tt0431799	movie	The Hamster Cage	The Hamster Cage	0	2005	\N	\N	Comedy

tt0830632	movie	Sixes and the One Eyed King	Sixes and the One Eyed King	0	2006	\N	98	Drama

tt0494728	movie	Itsuka nami no kanata ni	Itsuka nami no kanata ni	0	2005	\N	88	Drama

tt0108109	movie	Shatranj	Shatranj	0	1993	\N	\N	Comedy,Drama,Romance

tt1992257	movie	Toss: A Flip of Destiny	Toss: A Flip of Destiny	0	2009	\N	\N	Crime,Drama,Thriller

tt0300902	movie	Absolon	Absolon	0	2003	\N	96	Action,Sci-Fi,Thriller

tt1516510	movie	21:37	21:37	0	2009	\N	80	Drama

tt9496232	movie	Jing Xiang Ren·ming Ri Qing Chun	Jing Xiang Ren·ming Ri Qing Chun	0	2018	\N	\N	Drama

tt2664258	movie	Ummah - Unter Freunden	Ummah - Unter Freunden	0	2013	\N	107	Comedy,Drama

tt3552638	movie	Perez.	Perez.	0	2014	\N	94	Crime,Drama,Thriller

tt1832382	movie	A Separation	Jodaeiye Nader az Simin	0	2011	\N	123	Drama

tt1566001	movie	@urFRENZ	@urFRENZ	0	2010	\N	90	Drama

tt4903170	movie	Another Evil Night	Another Evil Night	0	2017	\N	\N	Horror

tt0461612	movie	Arch Angels	Warau Mikaeru	0	2006	\N	92	Adventure,Comedy

tt1151923	movie	Rage	Rabia	0	2009	\N	89	Romance,Thriller

tt2116976	movie	Yûyami Daria	Yûyami Daria	0	2011	\N	70	Comedy

tt1020906	movie	Tres de corazones	Tres de corazones	0	2007	\N	93	Drama

tt1255919	movie	Holmes & Watson	Holmes & Watson	0	2018	\N	90	Comedy,Crime,Mystery

tt3811428	movie	Too Close to Our Son	Au plus près du soleil	0	2015	\N	103	Drama

tt6330416	movie	The Meeting	The Meeting	0	2017	\N	101	Action,Thriller

tt6360724	movie	My Journey So Far	My Journey So Far	0	2017	\N	\N	Family

tt1242451	movie	Rich and Scary: The Final Chapter	Rich and Scary: The Final Chapter	0	2003	\N	118	Drama

tt4125300	movie	The Murder Case of Hana & Alice	Hana to Arisu satsujin jiken	0	2015	\N	100	Animation,Drama

tt0393285	movie	The Fascination	O Fascínio	0	2003	\N	105	Drama,Mystery,Thriller

tt1252642	movie	Otter Man	Vidrasors	0	2007	\N	51	Documentary

tt3582948	movie	From Tehran to Heaven	Az Tehran Ta Behesht	0	2013	\N	75	Drama,Mystery

tt10542054	movie	Mantan Terindah	Mantan Terindah	0	2014	\N	102	Drama

tt9225192	movie	Unstoppable	Seongnan hwangso	0	2018	\N	116	Action,Crime

tt2133236	movie	Hell Mary	Hell Mary	0	2012	\N	\N	Horror

tt9428190	movie	Norm of the North: King Sized Adventure	Norm of the North: King Sized Adventure	0	2019	\N	90	Adventure,Animation,Comedy

tt4753906	movie	Flowers in the Snow-FTP	Flowers in the Snow-FTP	0	2015	\N	\N	Drama

tt4467176	movie	Going to Brazil	Going to Brazil	0	2016	\N	94	Comedy,Drama

tt3742398	movie	Made in China	Made in China	0	2014	\N	96	Comedy

tt1790809	movie	Pirates of the Caribbean: Dead Men Tell No Tales	Pirates of the Caribbean: Dead Men Tell No Tales	0	2017	\N	129	Action,Adventure,Fantasy

tt1809274	movie	Broken Blade: Edge of the Line of Death	Gekijouban Bureiku bureido Daigoshou: Shisen no hate	0	2011	\N	47	Action,Animation,Fantasy

tt3622178	movie	Mrs Nergis	Nergis Hanim	0	2014	\N	87	Drama

tt4760602	movie	Lone Wolves	Lone Wolves	0	2019	\N	\N	Drama,Thriller

tt6168136	movie	In the Same Garden	In the Same Garden	0	2016	\N	98	Drama

tt3617016	movie	Fear and Loathing on Blanchard Hill: The Making of 'The Curse of Blanchard Hill'	Fear and Loathing on Blanchard Hill: The Making of 'The Curse of Blanchard Hill'	0	2010	\N	49	Documentary

tt1640111	movie	Secret Love	Bimilae	0	2010	\N	111	Drama

tt1546051	movie	Vom Besten aller Menschen	Vom Besten aller Menschen	0	2008	\N	86	Documentary

tt2973826	movie	Au però au	Au però au	0	2013	\N	\N	Romance

tt3848892	movie	Baby	Baby	0	2015	\N	159	Action,Thriller

tt2255638	movie	Do Not Disturb	Do Not Disturb	0	2006	\N	75	Drama

tt7394678	movie	Il Clan dei Ricciai	Il Clan dei Ricciai	0	2018	\N	67	Documentary

tt1965115	movie	Stealing Roses	Stealing Roses	0	2012	\N	96	Comedy,Drama,Romance

tt3647616	movie	Mayerling	Mayerling	0	2013	\N	180	Music

tt1976529	movie	Camp Winoaka	Camp Winoaka	0	2006	\N	60	Family

tt0359005	movie	The Big Bang	The Big Bang	0	2003	\N	92	Action,Comedy

tt1824903	movie	80 Waves	80 Waves	0	2010	\N	60	Documentary

tt6286922	movie	SMS	SMS	0	2008	\N	130	Drama

tt0329393	movie	Mr. and Mrs. Iyer	Mr. and Mrs. Iyer	0	2002	\N	120	Drama

tt0418879	movie	Memory	Memory	0	2006	\N	98	Drama,Horror,Mystery

tt0382707	movie	Frame Up	Frame Up	0	1997	\N	\N	Action

tt0116771	movie	Killers	Killers	0	1997	\N	83	Action,Horror,Thriller

tt0263487	movie	Jau si goo heung shun	Jau si goo heung shun	0	2000	\N	\N	\N

tt0352370	movie	The Ghost of Mickey Bullock	The Ghost of Mickey Bullock	0	2003	\N	\N	Comedy,Drama

tt0760311	movie	He Was a Quiet Man	He Was a Quiet Man	0	2007	\N	95	Drama,Romance,Thriller

tt6910612	movie	Saranno Famosi?	Saranno Famosi?	0	2018	\N	90	Comedy

tt6791096	movie	I Feel Pretty	I Feel Pretty	0	2018	\N	110	Comedy,Romance

tt0250404	movie	Godfather	Godfather	0	1992	\N	\N	Crime,Drama

tt0827183	movie	Io, l'altro	Io, l'altro	0	2006	\N	78	Drama

tt9846462	movie	Todo	Todo	0	2019	\N	\N	\N

tt10809838	movie	Niizuma no nedoko: Maiban kanjichau	Niizuma no nedoko: Maiban kanjichau	0	2007	\N	60	\N

tt9397582	movie	Goodbye Mary	Goodbye Mary	0	2019	\N	\N	Horror

tt6296274	movie	Alma's Secret	Alma's Secret	0	2017	\N	61	Horror

tt1720297	movie	Showtime	Yong xin tiao	0	2010	\N	100	Drama,Fantasy,Musical

tt5610362	movie	Eastern Business	Afacerea Est	0	2016	\N	87	Comedy,Drama

tt1712261	movie	Triple 9	Triple 9	0	2016	\N	115	Crime,Thriller

tt2004402	movie	The Surrogate Mary	The Surrogate Mary	0	2011	\N	76	Drama,Horror,Mystery

tt2945344	movie	Kvartirantka	Kvartirantka	0	2008	\N	91	Comedy,Drama

tt1427821	movie	$6 Man	$6 Man	0	2008	\N	118	Drama

tt5969642	movie	Now It's Dark	Now It's Dark	0	2018	\N	125	Drama,Mystery

tt0277768	movie	Boys?	Jia nan jia nu	0	1996	\N	91	\N

tt0910911	movie	It Had to be You	Ma vie n'est pas une comédie romantique	0	2007	\N	92	Comedy,Romance

tt1371574	movie	Kosmos	Kosmos	0	2009	\N	122	Drama,Fantasy

tt1601227	movie	Sons of Norway	Sønner av Norge	0	2011	\N	87	Drama

tt1762399	movie	Walking with Dinosaurs 3D	Walking with Dinosaurs 3D	0	2013	\N	87	Adventure,Animation,Family

tt9678892	movie	Camille	Camille	0	2019	\N	90	Biography

tt0114436	movie	Showgirls	Showgirls	0	1995	\N	128	Drama

tt0486569	movie	Sasquatch Mountain	Sasquatch Mountain	0	2006	\N	90	Action,Adventure,Horror

tt8993400	movie	Shimajirou the Movie: Great Adventure on Magic Island	Shimajirou the Movie: Great Adventure on Magic Island	0	2018	\N	\N	Animation

tt0400186	movie	Chanthupottu	Chanthupottu	0	2005	\N	127	Comedy,Drama,Romance

tt1411250	movie	Riddick	Riddick	0	2013	\N	119	Action,Adventure,Sci-Fi

tt4966208	movie	Main Hoon Rangbaaz	Main Hoon Rangbaaz	0	2002	\N	\N	Action

tt1483389	movie	Ikutsu ni nattemo yaritai furin	Ikutsu ni nattemo yaritai furin	1	2009	\N	\N	Adult

tt8075202	movie	A Faithful Man	L'homme fidèle	0	2018	\N	75	Comedy,Drama,Romance

tt0893355	movie	Naked on the Inside	Naked on the Inside	0	2007	\N	81	Documentary

tt0445776	movie	U-Carmen eKhayelitsha	U-Carmen eKhayelitsha	0	2005	\N	122	Drama,Musical,Romance

tt0228871	movie	Sleepwalker	Sleepwalker	0	2000	\N	95	Horror,Mystery,Thriller

tt0431058	movie	Fatwa	Fatwa	0	2006	\N	91	Drama,Thriller

tt3421966	movie	Tears of God	Tears of God	0	2015	\N	\N	Horror

tt5849128	movie	The Outsiders	The Outsiders	0	2016	\N	93	Documentary

tt2369561	movie	Wu fa wu tian	Wu fa wu tian	0	2000	\N	\N	Crime,Drama

tt6195602	movie	Girls in Trouble: Space Squad - Episode Zero	Gâruzu in toraburu supêsu sukuwaddo: Episode Zero	0	2017	\N	55	Action,Comedy,Sci-Fi

tt0208727	movie	Bellini's Drive	Bellini's Drive	0	1998	\N	71	Documentary

tt0330244	movie	The Rain Falls on Our Souls	Dázd padá na nase duse	0	2002	\N	83	Drama

tt0437250	movie	The Memory Thief	The Memory Thief	0	2007	\N	95	Drama

tt3425072	movie	Karthik	Karthik	0	2003	\N	\N	Action

tt1301990	movie	Every Day	Every Day	0	2010	\N	93	Comedy,Drama,Romance

tt8792882	movie	The Guest	L'ospite	0	2018	\N	94	Comedy

tt0366278	movie	California Sea Lions	California Sea Lions	0	2004	\N	45	Documentary

tt0268742	movie	Vekslák aneb Staré zlaté casy	Vekslák aneb Staré zlaté casy	0	1994	\N	85	Drama

tt0477095	movie	Starter for 10	Starter for 10	0	2006	\N	92	Comedy,Drama,Romance

tt1509177	movie	Noon Blue Apples	Noon Blue Apples	0	2006	\N	101	Thriller

tt7220696	movie	Laugh or Die	Suomen hauskin mies	0	2018	\N	103	Drama,History,War

tt10397306	movie	Madison	Madison	0	2020	\N	\N	Adventure,Drama,Family

tt10293406	movie	The Power of the Dog	The Power of the Dog	0	2021	\N	\N	Drama

tt2290645	movie	Design of Death	Sha sheng	0	2012	\N	108	Drama

tt0833553	movie	Ta Ra Rum Pum	Ta Ra Rum Pum	0	2007	\N	153	Family,Romance,Sport

tt4218696	movie	The Wall	The Wall	0	2017	\N	88	Action,Drama,Thriller

tt0305211	movie	Amour Infinity	Amour Infinity	0	2000	\N	85	Drama

tt2197909	movie	We All Want What's Best for Her	Tots volem el millor per a ella	0	2013	\N	100	Drama

tt8929664	movie	Bommalattam	Bommalattam	0	2008	\N	132	Drama

tt3215354	movie	The Dempsey Sisters	The Dempsey Sisters	0	2013	\N	89	Family

tt2182085	movie	Kings & Rats	Reis e Ratos	0	2012	\N	110	Comedy,Drama

tt3689910	movie	Miss Hokusai	Sarusuberi: Miss Hokusai	0	2015	\N	93	Animation,Biography,Drama

tt0405096	movie	Ladybirds' Christmas	Lepatriinude jõulud	0	2001	\N	54	Animation,Family

tt1753383	movie	A Dog's Purpose	A Dog's Purpose	0	2017	\N	100	Adventure,Comedy,Drama

tt5893538	movie	Bóg w Krakowie	Bóg w Krakowie	0	2016	\N	95	Drama

tt1984236	movie	Reset	Reset	0	2011	\N	12	Sci-Fi

tt1369678	movie	Comatose	Mati suri	0	2009	\N	90	Horror

tt0304574	movie	Posers	Posers	0	2002	\N	80	Crime,Drama,Mystery

tt0117645	movie	The Last Viking	Den sidste viking	0	1997	\N	88	Action,Drama

tt2377282	movie	Love Speed and Loss	Love Speed and Loss	0	2005	\N	77	Documentary

tt5458566	movie	Small Town Killers	Dræberne fra Nibe	0	2017	\N	90	Comedy,Crime,Drama

tt7217028	movie	Joint Custody	Garde alternée	0	2017	\N	104	Comedy

tt1493064	movie	Out of the Way	Out of the Way	0	2006	\N	97	Action

tt3851746	movie	Max & Lenny	Max & Lenny	0	2014	\N	86	Drama

tt0172098	movie	After Romeo	After Romeo	0	1999	\N	100	Drama

tt0185507	movie	Mo deng pu ni ti	Mo deng pu ni ti	0	1996	\N	88	Comedy,Drama

tt1526330	movie	High Five	High Five	0	2008	\N	80	Comedy

tt1579799	movie	Leelamahal Centre	Leelamahal Centre	0	2004	\N	\N	Action

tt3714804	movie	Suicide	Suicide	0	2014	\N	113	Action,Crime,Thriller

tt2455440	movie	Kutukan arwah santet	Kutukan arwah santet	0	2012	\N	81	Horror

tt0298550	movie	Shot in the Face	Shot in the Face	0	2001	\N	78	Comedy,Crime,Romance

tt0814343	movie	Séance	Séance	0	2006	\N	88	Horror

tt8390458	movie	We Hope for A Blooming	We Hope for A Blooming	0	2018	\N	\N	Family,Sport

tt0220289	movie	Penny Ante	Penny Ante	0	2002	\N	93	\N

tt4727756	movie	The Ark of Mr Chow	Shao nian ban	0	2015	\N	106	Comedy

tt2266600	movie	Hemlock Society	Hemlock Society	0	2012	\N	135	Comedy,Drama,Romance

tt0284137	movie	Gadar: Ek Prem Katha	Gadar: Ek Prem Katha	0	2001	\N	170	Action,Drama,Romance

tt5956290	movie	Babaannem	Babaannem	0	2016	\N	96	Drama

tt9916428	movie	The Secret of China	The Secret of China	0	2019	\N	\N	Adventure,History,War

tt2365847	movie	The Scent	Gan-gi-nam	0	2012	\N	117	Comedy,Thriller

tt5983262	movie	Tikli and Laxmi Bomb	Tikli and Laxmi Bomb	0	2017	\N	151	Drama

tt2364577	movie	Aux Presents: South by Southwest 2012	Aux Presents: South by Southwest 2012	0	2012	\N	30	Documentary,Music

tt0296744	movie	Manobra Radical	Manobra Radical	0	1991	\N	91	Adventure

tt1075055	movie	The Sign	Signos	0	2007	\N	96	Drama,Horror,Mystery

tt0116457	movie	O Guarani	O Guarani	0	1996	\N	91	Drama,Romance

tt0431493	movie	Grey Souls	Les âmes grises	0	2005	\N	106	Drama

tt2081266	movie	The Adventures of Huck Finn	Die Abenteuer des Huck Finn	0	2012	\N	99	Adventure,Family

tt6704098	movie	Batomuni Ko Phool	Batomuni Ko Phool	0	2010	\N	138	Drama,Romance

tt5152484	movie	Malacopa	Malacopa	0	2018	\N	83	Comedy

tt1979319	movie	Rurouni Kenshin Part I: Origins	Rurôni Kenshin: Meiji kenkaku roman tan	0	2012	\N	134	Action,Drama,History

tt2926164	movie	Clinton Sparks Gold Rush the Making Of	Clinton Sparks Gold Rush the Making Of	0	2013	\N	\N	Comedy,Documentary

tt1646237	movie	Voyez comme ils dansent	Voyez comme ils dansent	0	2011	\N	99	Drama

tt0105747	movie	Video Blues	Video Blues	0	1992	\N	93	Drama

tt0374645	movie	Espejo retrovisor	Espejo retrovisor	0	2002	\N	90	Drama,Thriller

tt0471005	movie	Home of the Giants	Home of the Giants	0	2007	\N	104	Crime,Drama,Sport

tt5735280	movie	It Stains the Sands Red	It Stains the Sands Red	0	2016	\N	92	Drama,Horror,Sci-Fi

tt5529600	movie	Mão na Luva	Mão na Luva	0	2014	\N	70	Drama

tt6574246	movie	Eski Sevgili	Eski Sevgili	0	2017	\N	\N	Comedy,Romance

tt11060270	movie	Global Citizen Festival 2016: Montreal	Global Citizen Festival 2016: Montreal	0	2016	\N	\N	Music

tt6052092	movie	We're Still Here (Now).... A Documentary about nobody.	We're Still Here (Now).... A Documentary about nobody.	0	2016	\N	34	Documentary,Music

tt0322709	movie	Ichi, ni no sanshiro	Ichi, ni no sanshiro	0	1996	\N	\N	\N

tt1609484	movie	Fall Away	Fall Away	0	2011	\N	91	Drama

tt3716860	movie	Hentai joi: Seishû nettori biniku	Hentai joi: Seishû nettori biniku	0	1998	\N	60	\N

tt4622340	movie	Curious George 3: Back to the Jungle	Curious George 3: Back to the Jungle	0	2015	\N	81	Adventure,Animation,Comedy

tt5226764	movie	Cry of Fear	Cry of Fear	0	2013	\N	203	Horror

tt7939352	movie	The Components of Love	Die Einzelteile der Liebe	0	2019	\N	97	Comedy,Drama

tt0152432	movie	Siberia	Siberia	0	1998	\N	91	Crime,Drama,Romance

tt1447793	movie	My Girlfriend's Boyfriend	My Girlfriend's Boyfriend	0	2010	\N	84	Comedy,Romance

tt0915473	movie	This Is Not a Test	This Is Not a Test	0	2008	\N	89	Comedy,Drama

tt3004492	movie	Une histoire banale	Une histoire banale	0	2014	\N	85	Drama

tt5769440	movie	Laughing Under the Clouds	Donten ni warau	0	2018	\N	94	Action,Drama,Horror

tt4272826	movie	Cool Apocalypse	Cool Apocalypse	0	2015	\N	73	Comedy,Drama,Romance

tt0315759	movie	Albatross	Albatross	0	1996	\N	104	Action,Drama

tt4299234	movie	Fire Island	Fire Island	0	2019	\N	\N	Romance

tt1846985	movie	A Flat for Three	Posti in piedi in paradiso	0	2012	\N	120	Comedy,Drama

tt3318088	movie	476 A.D. Chapter Two: The Dawning of the Age of Pisces	476 A.D. Chapter Two: The Dawning of the Age of Pisces	0	2016	\N	90	History

tt1528813	movie	The Penitent Man	The Penitent Man	0	2010	\N	92	Drama,Sci-Fi

tt0127357	movie	Who Am I?	Ngo si seoi	0	1998	\N	120	Action,Adventure,Comedy

tt0162678	movie	Super Boy	Super Boy	0	1998	\N	90	Adventure,Comedy,Thriller

tt2764162	movie	Life Locked in a Suitcase	Life Locked in a Suitcase	0	2013	\N	53	Drama

tt7045622	movie	Aroni Tokhon	Aroni Tokhon	0	2017	\N	126	Biography

tt8887846	movie	The King an I	The King and I	0	2018	\N	160	Drama,Musical,Romance

tt4308528	movie	KIMYE - The True Life Story of Kanye West and Kim Kardashian	KIMYE - The True Life Story of Kanye West and Kim Kardashian	0	2013	\N	\N	Biography

tt10883124	movie	Dads	Dads	0	2019	\N	87	Comedy,Documentary,Family
